hn,date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,id
6307569,2020-07-01,cat,opened wound,wound,GN,enterobacter,2020-07-08,test,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,R,I,R,S,S,S,S,,S,S,S,S,R,,,S,,S,,S,3246
6308634,2020-07-22,cat,opened wound,wound,GN,vibrio,2020-07-29,test,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,I,R,,,,,,S,,S,,S,S,S,,,,,,,S,,S,3247
6304923,2020-07-24,cat,opened wound,wound,GN,escherichia,2020-07-31,test,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,R,I,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,3248
6309441,2020-08-14,dog,urine,urinary tract,GN,enterobacter,2020-08-18,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,,R,R,R,R,R,I,R,R,,R,S,R,S,R,,,R,,R,,R,3249
6306700,2020-08-05,dog,urine,urinary tract,GN,proteus,2020-08-11,test,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,S,S,S,S,S,S,R,R,,S,S,R,S,R,,,R,,R,,R,3250
6308877,2020-07-27,dog,purulent,abscess,GN,acinetobacter,2020-08-03,test,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,R,R,,S,S,R,,,,,,,R,,R,3251
6306808,2020-08-11,dog,urine,urinary tract,GN,pseudomonas,2020-08-20,test,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,I,,,,,,,,,,3252
5910864,2020-08-11,dog,urine,urinary tract,GN,escherichia,2020-08-17,test,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,S,S,S,R,R,R,-,S,S,R,S,S,,,R,,R,,R,3253
5508106,2020-08-01,dog,urine,urinary tract,GN,proteus,2020-08-06,test,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,R,I,R,R,R,R,I,R,S,S,R,,R,R,I,S,S,,,R,,S,,S,3254
6305388,2020-08-04,dog,urine,urinary tract,GN,escherichia,2020-08-10,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,S,S,R,R,R,R,R,R,R,R,R,+,R,S,R,S,S,,,R,,R,,S,3255
6309191,2020-08-05,dog,urine,urinary tract,GN,pseudomonas,2020-08-10,test,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,3256
6301317,2020-07-29,dog,opened wound,wound,GN,pseudomonas,2020-08-03,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,3257
6215166,2020-08-24,dog,urine,urinary tract,GN,proteus,2020-08-28,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,I,R,R,I,I,S,S,R,R,R,,R,I,R,S,R,,,R,,R,,S,3258
5517759,2020-07-31,dog,urine,urinary tract,GN,citrobacter,2020-08-06,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,,R,R,R,R,R,S,S,R,,I,R,R,S,R,,,R,,S,,R,3259
6310209,2020-08-25,cat,ear exudate,ear,GN,acinetobacter,2020-08-28,test,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,S,S,,S,S,S,,,,,,,S,,S,3260
5919877,2020-08-21,cat,urine,urinary tract,GN,escherichia,2020-08-26,test,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,R,S,S,S,S,I,S,-,S,S,S,S,S,,,S,,R,,R,3261
เธฃเธเธช.เน€เธเธฃเธดเธเธชเธธเธ (เนเธญเธฅเธดเน€เธงเธญเธฃเน),2020-07-26,cat,urine,urinary tract,GN,proteus,2020-08-11,test,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,S,S,S,R,R,R,,R,I,R,I,R,,,R,,R,,R,3262
6308909,2020-07-28,cat,urine,urinary tract,GN,brevundimonas,2020-08-05,test,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,,,,,,,,S,S,,,S,S,R,,,,,,,S,,R,3263
6309934,2020-09-25,dog,urine,urinary tract,GN,enterobacter,2020-09-29,test,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,,R,R,S,S,S,S,S,S,,S,S,S,S,I,,,S,,S,,S,3264
6310482,2020-09-08,dog,urine,urinary tract,GN,escherichia,2020-09-14,test,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,R,S,S,S,S,S,R,R,R,-,I,S,R,S,S,,,R,,R,,S,3265
เธฃเธเธช.เน€เธเธฃเธดเธเธชเธธเธ (Apple),2020-09-10,dog,urine,urinary tract,GN,proteus,2020-09-15,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,R,R,R,R,R,R,R,R,,R,R,R,I,R,,,R,,R,,R,3266
6310791,2020-09-07,dog,urine,urinary tract,GN,escherichia,2020-09-11,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,R,I,S,S,S,R,R,I,-,S,S,S,S,S,,,I,,R,,R,3267
6212492,2020-09-05,dog,urine,urinary tract,GN,klebsiella,2020-09-11,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,I,R,R,+,I,S,R,I,R,,,R,,R,,R,3268
6214939,2020-09-09,dog,urine,urinary tract,GN,proteus,2020-09-14,test,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,I,R,S,,S,I,S,S,R,,,I,,R,,S,3269
6116499,2020-09-01,dog,urine,urinary tract,GN,escherichia,2020-09-08,test,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,S,S,R,R,R,R,R,R,S,S,R,+,S,S,R,S,S,,,R,,R,,S,3270
6310323,2020-08-31,dog,urine,urinary tract,GN,pseudomonas,2020-09-03,test,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,3271
5913043,2020-09-02,dog,urine,urinary tract,GN,proteus,2020-09-08,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,I,R,R,R,R,R,R,R,R,R,,R,S,R,I,R,,,R,,R,,R,3272
5516881,2020-09-24,dog,hemoculture,hemoculture,GN,pseudomonas,2020-09-29,test,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,3273
6109003,2020-08-27,dog,urine,urinary tract,GN,proteus,2020-09-01,test,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,S,S,S,S,S,S,I,R,R,,S,S,R,S,R,,,R,,R,,R,3274
6311557,2020-09-24,dog,aural hematoma,ear,GN,pseudomonas,2020-09-28,test,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,3275
5519961,2020-09-23,dog,urine,urinary tract,GN,klebsiella,2020-09-28,test,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,S,S,S,-,S,S,S,S,I,,,S,,S,,S,3276
6311571,2020-09-24,cat,urine,urinary tract,GN,pseudomonas,2020-09-29,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,R,R,R,,I,S,R,,,,,,,R,,R,3277
5805641,2020-09-24,cat,urine,urinary tract,GN,pseudomonas,2020-09-29,test,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,3278
Exvetlab (A55),2020-08-03,cat,urine,urinary tract,GN,escherichia,2020-09-03,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,S,R,R,-,R,R,R,S,I,,,R,,R,,R,3279
6310249,2020-08-26,cat,urine,urinary tract,GN,escherichia,2020-09-01,test,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,S,R,R,R,R,S,S,S,S,I,I,-,R,S,S,S,S,,,S,,R,,R,3280
6311683,2020-10-05,dog,urine,urinary tract,GN,pseudomonas,2020-10-09,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,R,,R,S,I,,,,,,,,,,3281
6006125,2020-09-26,dog,opened wound,wound,GN,pseudomonas,2020-10-01,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,3282
6310122,2020-09-30,dog,pg cyst,pg abscess,GN,pseudomonas,2020-10-06,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,R,,R,S,R,,,,,,,,,,3283
5715713,2020-10-05,dog,urine,urinary tract,GN,escherichia,2020-10-12,test,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,R,R,S,R,S,S,S,S,R,R,-,R,S,R,R,S,,,R,,R,,R,3284
6311520,2020-10-09,dog,urine,urinary tract,GN,pseudomonas,2020-10-16,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,3285
Exvetlab (A75),2020-10-26,dog,urine,urinary tract,GN,proteus,2020-10-28,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,I,I,R,,R,,S,,I,R,,,R,R,S,S,R,,,R,,R,,S,3286
6311810,2020-10-21,dog,mass,mass,GN,proteus,2020-10-28,test,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,R,I,S,S,S,R,R,R,,R,R,R,S,R,,,R,,R,,R,3287
6311142,2020-10-20,dog,ub mucosa,urinary tract,GN,pseudomonas,2020-10-26,test,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,3288
5904275,2020-10-27,dog,urine,urinary tract,GN,proteus,2020-10-30,test,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,R,R,R,,S,I,I,S,R,,,R,,R,,S,3289
6303709,2020-10-26,cat,urine,urinary tract,GN,proteus,2020-10-28,test,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,I,S,S,S,S,I,R,S,,S,I,S,S,R,,,S,,R,,S,3290
6311987,2020-10-05,cat,urine,urinary tract,GN,enterobacter,2020-10-09,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,I,R,,R,R,R,R,R,I,R,I,,R,S,S,S,I,,,R,,R,,R,3291
6312243,2020-10-09,cat,abscess,abscess,GN,pasteurella,2020-10-16,test,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,S,,S,,S,3292
6311968,2020-10-12,cat,urine,urinary tract,GN,salmonella,2020-10-19,test,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,R,R,R,R,R,S,S,S,S,R,I,,R,S,S,S,S,,,R,,R,,S,3293
6107485,2020-10-05,cat,urine,urinary tract,GN,proteus,2020-10-09,test,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,S,I,R,I,S,S,S,S,S,R,R,,S,I,R,I,R,,,R,,R,,R,3294
6312350,2020-10-12,cat,urine,urinary tract,GN,escherichia,2020-10-16,test,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,I,S,S,S,S,R,S,-,S,S,S,S,S,,,S,,R,,R,3295
Exvetlab (A76),2020-10-01,cat,urine,urinary tract,GN,klebsiella,2020-10-28,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,R,R,R,R,R,R,R,I,I,S,R,-,R,S,R,R,R,,,R,,S,,S,3296
6109258,2020-10-29,dog,ub mucosa,urinary tract,GN,acinetobacter,2020-11-03,test,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,R,R,,S,R,R,,,,,,,R,,R,3297
6313520,2020-11-09,dog,pg abscess,pg abscess,GN,acinetobacter,2020-11-13,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,R,R,,S,S,R,,,,,,,R,,R,3298
6018412,2020-11-02,dog,urine,urinary tract,GN,klebsiella,2020-11-04,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,S,R,R,R,R,R,R,R,R,R,R,-,I,S,R,S,R,,,R,,R,,S,3299
5517759,2020-11-13,dog,urine,urinary tract,GN,pseudomonas,2020-11-17,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,,,,,,,,,,R,,R,R,R,,,,,,,,,,3300
6310332,2020-10-28,dog,urine,urinary tract,GN,proteus,2020-11-02,test,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,S,S,S,S,S,S,R,R,,S,I,I,S,R,,,R,,R,,R,3301
6301453,2020-11-17,dog,skin,skin,GN,proteus,2020-11-24,test,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,I,R,R,S,S,S,S,R,R,R,,R,S,R,,R,,,S,,R,,S,3302
6117385,2020-11-23,cat,opened wound,wound,GN,pasteurella,2020-11-30,test,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,I,S,S,S,,,,S,,S,,S,3303
6313431,2020-11-10,cat,ub mucosa,urinary tract,GN,enterobacter,2020-11-17,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,,R,R,R,R,R,R,R,R,,R,S,R,S,I,,,R,,R,,R,3304
6313707,2020-11-13,cat,urine,urinary tract,GN,proteus,2020-11-17,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,S,R,R,,R,R,R,I,R,,,R,,R,,R,3305
6314005,2020-11-30,dog,urine,urinary tract,GN,escherichia,2020-12-03,test,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,S,S,S,R,R,R,-,R,S,R,I,I,,,R,,R,,R,3306
6315175,2020-12-24,dog,urine,urinary tract,GN,pseudomonas,2020-12-29,test,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,3307
6313824,2020-12-19,dog,ub mucosa,urinary tract,GN,escherichia,2020-12-24,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,R,R,R,S,S,S,R,R,R,-,R,S,R,S,S,,,R,,R,,S,3308
5906440,2020-12-03,dog,urine,urinary tract,GN,klebsiella,2020-12-08,test,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,I,I,R,R,R,-,S,S,R,S,I,,,R,,R,,R,3309
6002040,2020-12-24,dog,urine,urinary tract,GN,escherichia,2020-12-29,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,S,R,R,R,R,R,R,R,R,R,R,+,I,S,R,S,I,,,R,,R,,S,3310
6313703,2020-12-23,dog,urine,urinary tract,GN,proteus,2020-12-29,test,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,I,R,S,,S,S,S,S,R,,,S,,R,,S,3311
6313973,2020-11-27,dog,urine,urinary tract,GN,escherichia,2020-12-01,test,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,I,S,S,-,S,S,S,S,S,,,S,,S,,S,3312
6006320,2020-12-21,dog,urine,urinary tract,GN,proteus,2020-12-25,test,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,I,R,R,I,,S,R,S,S,R,,,I,,R,,R,3313
6315398,2020-12-23,dog,urine,urinary tract,GN,enterobacter,2020-12-28,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,R,R,R,R,I,S,I,,S,S,S,S,I,,,I,,S,,S,3314
6109875,2020-12-04,cat,bite wound,wound,GN,pseudomonas,2020-12-09,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,I,,,,,,,,,,R,,R,S,R,,,,,,,,,,3315
6315349,2020-12-22,cat,wound,wound,GN,klebsiella,2020-12-28,test,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,S,S,S,-,S,S,S,S,I,,,S,,S,,S,3316
6315467,2020-12-23,cat,urine,urinary tract,GN,escherichia,2020-12-29,test,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,3317
6314823,2020-12-08,cat,opened wound,wound,GN,achromobacter,2020-12-15,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,R,,,,,,,,I,I,I,,R,S,I,,,,,,,R,,S,3318
6314184,2020-11-30,cat,tissue from oral wound with irregular tissue,oral,GN,pasteurella,2020-12-03,test,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,S,,,,S,,R,,S,3319
VCC (เธ•เธฒเธฅเนเธ•เนเธก),2020-11-30,cat,chronic wound,wound,GN,pseudomonas,2020-12-08,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,,,,,,,,,,R,,R,S,R,,,,,,,,,,3320
6205857,2019-07-11,dog,urine,urinary tract,GN,escherichia,2019-07-18,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,R,R,3321
6207292,2019-07-08,dog,urine,urinary tract,GN,escherichia,2019-07-11,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,I,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,R,R,3322
เธฃเธเธช.เน€เธเธฃเธดเธเธชเธธเธ (เน€เธเธ—เธฒเธข),2019-07-15,dog,urine,urinary tract,GN,klebsiella,2019-07-23,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,+,R,R,R,,R,R,,,,R,R,R,3323
6206031,2019-07-19,dog,commercial chest tube,xxrare,GN,klebsiella,2019-07-24,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,I,R,R,R,,R,R,R,I,,R,-,R,S,R,,S,R,,,,S,R,S,3324
6014164,2019-07-01,dog,urine,urinary tract,GN,escherichia,2019-07-04,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,I,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,R,R,3325
5710183,2019-07-03,dog,urine,urinary tract,GN,stenotrophomonas,2019-07-09,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,S,3326
6207061,2019-07-25,dog,urine,urinary tract,GN,pseudomonas,2019-07-31,test,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,3327
เธฃเธเธช.เธชเธธเธงเธฃเธฃเธ“เธเธฒเธ” เธชเธฐเธเธฒเธเธชเธนเธ (เธเธดเธกเธเธด),2019-07-05,dog,urine,urinary tract,GN,escherichia,2019-07-10,test,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,R,,R,R,R,I,,R,+,S,S,R,,S,R,,,,S,S,S,3328
6207800,2019-07-10,dog,perianal,urogenital system,GN,escherichia,2019-07-15,test,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,R,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S,3329
6201176,2019-07-14,dog,ear purulent,ear,GN,pseudomonas,2019-07-23,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,,,,,,,,,,R,,R,S,R,,,S,,,,,R,,3330
5802365,2019-07-22,dog,urine,urinary tract,GN,escherichia,2019-07-26,test,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,R,R,I,,R,+,S,S,R,,R,R,,,,I,S,S,3331
6009575,2019-07-18,dog,urine,urinary tract,GN,escherichia,2019-07-23,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,S,R,R,R,,R,R,R,R,,R,-,R,S,R,,S,R,,,,R,I,S,3332
6208500,2019-07-02,cat,pleural effusion,pleural effusion,GN,pseudomonas,2019-07-12,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,3333
6208448,2019-07-02,cat,ub mucosa,urinary tract,GN,enterobacter,2019-07-09,test,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,,R,,S,S,S,I,,S,,S,S,S,,I,S,,,,S,S,S,3334
6209540,2019-07-23,cat,urine,urinary tract,GN,pasteurella,2019-07-30,test,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,3335
6208736,2019-07-07,cat,urine,urinary tract,GN,escherichia,2019-07-11,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,I,R,3336
6209234,2019-07-18,cat,open fracture,orthopedic,GN,pseudomonas,2019-07-25,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,I,,,,,S,,3337
6209696,2019-08-10,dog,urine,urinary tract,GN,pseudomonas,2019-08-16,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,I,,,,,S,,3338
6118027,2019-08-16,dog,urine,urinary tract,GN,escherichia,2019-08-21,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,R,R,R,,R,R,R,S,,R,+,S,I,R,,S,R,,,,S,S,R,3339
6205685,2019-08-26,dog,urine,urinary tract,GN,klebsiella,2019-08-29,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,S,R,R,,R,R,I,R,,R,+,R,S,R,,R,R,,,,R,R,R,3340
6210711,2019-08-16,dog,renal pelvis fluid,renal,GN,escherichia,2019-08-23,test,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,S,S,S,I,,S,-,S,S,S,,S,S,,,,R,S,S,3341
6209595,2019-08-09,dog,urine,urinary tract,GN,escherichia,2019-08-16,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,I,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,R,R,3342
Vet Clinical Center (เธเนเธฒเธงเธเธฑเนเธ),2019-08-13,dog,urine,urinary tract,GN,proteus,2019-08-16,test,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,S,,R,,R,,R,,R,R,,,,R,I,R,3343
เธฃเธเธช.เน€เธเธฃเธดเธเธชเธธเธ (Bingo),2019-08-05,dog,urine,urinary tract,GN,pseudomonas,2019-08-08,test,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,I,,,S,,,,,S,,3344
